Year,Afghanistan,Albania,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Ethiopia,Faroe Islands,Fiji,Finland,French Polynesia,Gabon,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Jamaica,Japan,Jordan,Kenya,Lebanon,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mali,Malta,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Samoa,Saudi Arabia,Senegal,Sierra Leone,Singapore,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Tanzania,Thailand,Togo,Tonga,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam
1960-01-01,0.0460567126299034,1.25819492789657,0.5571203043481371,0.10083533564940199,2.38334297035428,204.620372249175,8.58293664258675,4.37331882803344,3.54447844262346,0.294804978199467,0.746164170058014,9.94159407412845,0.477971845672576,0.0663540632548974,0.27475262889480495,0.649885938095263,2.83390112126359,0.00911190221001522,0.0410123777385943,0.0524169013300964,10.7708472869716,1.3987285441830901,0.058606829205923,0.0183251715996321,1.6587863749986202,1.17038137226978,1.02192720462751,0.0575603936773039,0.36924004081810496,1.9184193243479801,1.54890475276212,6.50268309283578,0.48229231431440994,0.18331639199480101,0.316137578986736,0.38819468684538,0.224024011648672,0.0861698252869782,0.0158921756117187,1.6949877220858,0.493927279843245,3.4098467277432,0.46967057738613704,0.26353487926408603,0.22050976379115697,1.12892048165296,6.882676923076921,0.244651514477605,0.325945292670167,0.117540056814767,1.1543163133788799,0.073981954699742,0.302190880943692,4.54446524112109,6.913193297413059,0.26763418528230803,0.24392043866634197,1.13383952283751,3.95272679063848,3.05985184624554,0.9029468474443051,2.5165375193571804,0.79777023305062,0.29895690682850395,1.4302783304274198,0.147511703766213,0.47849686934080393,36.685183297767296,0.0783827737253188,0.437449632782911,0.0229895779288197,1.04434542949012,0.0431216956104536,0.272514942723982,1.6709901410994898,1.35472969790844,0.295358036139258,0.262334358497002,0.00798353298598226,6.3991796202037,10.908164556962,4.8670697360654405,0.299873838846469,0.00865684361613851,0.0754709653573013,3.65856369820612,0.314626187159484,1.50117695220551,0.8803412542133829,0.0796516980892866,0.159854977620587,0.804897186267081,0.317288747575442,6.74036258180107,0.928578089430729,3.7146716191119395,2.9038120205433797,0.0362255252961764,0.135028399414521,0.655055537216211,0.258436815603591,0.30853205593975896,0.846367832847425,0.0933482676984955,0.0306029959665773,5.72722136581395,1.60659271055656,0.22875867033349398,1.50312466347774,6.576406584350701,3.6643659788502903,0.0824442368161564,0.13558575514650098,0.0417623898063477,0.178654367702226,0.4133699005992,0.6122713223061229,0.0623169912643461,0.119035252872817,11.1507591603053,15.999779156588499,1.7015886046206599,0.181946737192447
1961-01-01,0.0535888350504558,1.3741860465116298,0.535024402498902,0.0822037967470503,2.45855142553302,208.82281106821998,8.64156901650291,4.49636164096378,10.5492810940236,0.296923720540164,0.838739329702483,10.103871994919801,0.3872105424326579,0.0520486303600316,0.279280786835164,0.6621304906304809,3.26992007420763,0.0187299012376956,0.0487021378976143,0.0534263182124107,10.6278976520169,1.37067032145527,0.0576698517626367,0.0167751067845436,1.74301281664527,0.836046900792028,1.09958135084955,0.0566655849674718,0.355766035347959,1.67075021944262,1.5014217680583601,6.881260154906441,0.497231575854822,0.18024970507274898,0.302508014608312,0.352251265036888,0.204824351858357,0.0850184125413944,0.0150424827703141,3.24087695290227,0.41419868434299395,3.3488772148876804,0.7269843629965551,0.326246196611698,0.19651446089866198,1.1697826281101,8.70504451038576,0.200762096641738,0.33117532328404803,0.17343601538823197,1.2508052281281699,0.0753503854950755,0.35158549691400903,4.88332679749706,6.10384909707366,0.28370370894933,0.288847534840632,1.1665174205889999,4.37796487749611,3.23568695652174,1.2903893407499198,2.9819793876325797,1.00523723084884,0.286699947097627,1.4395670107405298,0.14124811127004902,0.7979875453166101,36.583777556849604,0.0680950262349413,0.47526498534538103,0.0220477518410391,0.9019523443505,0.0544449913828646,0.274719172920734,1.67596132900902,1.41874487109261,0.29715478781025,0.358603404388738,0.00785739998503983,6.52035766500623,10.928743842364499,4.863166094970451,0.30662244272256,0.0157773541544881,0.08931949098249302,3.6986943875006904,0.318179214166971,5.1087670414966695,0.945724192944471,0.0878014017053981,0.185737572062697,0.827360332815782,0.321187655247605,6.92280256307569,1.01805031874782,3.13778417378114,3.00589159402325,0.0464746149933713,0.163552027117435,0.8465945601802201,0.24704258639180102,0.12314978598116001,1.22994419642857,0.12084562276524599,0.0312737418971059,5.83262093203853,1.74622171978822,0.23100898499421998,1.44986752997472,6.49624827027879,3.75182498407337,0.068047223186298,0.14694407318092098,0.0573856074955901,0.17265949933296698,0.417044544519745,0.616879259570589,0.0582828762147009,0.10914123576332399,11.1541389204545,15.6812555160569,1.60272910987016,0.183098878961662
1962-01-01,0.0737208308323819,1.43995596379167,0.487888633119182,0.210531477092341,2.53844603606137,226.11807914628702,8.83568804691864,4.75536167309783,9.191643949544892,0.317335556792197,1.11917483761977,10.6411896304115,0.7154460691694731,0.0542088045208431,0.289272388304992,0.7017755027528959,3.83589181806542,0.0170031163274349,0.0510958821623736,0.0536594817039344,11.1306274846889,1.35047876258286,0.0472578951098968,0.0270216670575375,1.97303175914489,0.661428164381093,1.1374555239778301,0.0557865698435075,0.383755367726317,1.9010145514748702,1.5678779832124798,7.9451073610820995,0.506040083223642,0.177487012358427,0.353054997162752,0.325586100476982,0.221431758820302,0.0839069632635316,0.0170547937507097,3.3032316180610297,0.547878054853972,3.74256736643435,0.56985236985237,0.172130329932113,0.20274361984798897,1.20320119011869,7.543542857142861,0.277550711474417,0.315730538774459,0.18276975679156401,1.11893746340417,0.0757272702618175,0.32491265963304805,5.02503803022421,6.5748555198543706,0.305850958133351,0.24855339820758,1.17690410230616,4.626338040584621,3.46389969472307,1.26425573262408,3.05973635111445,1.0377021702692701,0.30363925754228804,1.48371549947878,0.21688032722809303,0.6762659327720361,36.0126266562744,0.0739908039285545,0.46869267223954103,0.0258941592546728,1.01892559431923,0.0691360407059664,0.3612813040355589,1.5874850253085402,1.95075564309756,0.23522767052303198,0.264744076534542,0.008435423834328,7.0608537968432,6.77119904076739,4.5165265914585,0.349714558194365,0.0183951521475224,0.0888878550295172,3.8686260586251198,0.34122556896373696,4.97605893186004,0.9911231162402729,0.0846103492124262,0.195532399447841,0.92754123786242,0.36856320322948,7.153605160268571,1.03437786476184,3.3892147452987795,3.42028586650104,0.0276261932775531,0.15836615533443898,1.4339236442035,0.24036629201672602,0.136623926382166,1.47291795223403,0.117306461932182,0.0369989332750682,5.8871702088282,1.93578153318373,0.24760323406309,1.6290001480774599,6.78785977231238,4.33357206868186,0.0719494680886019,0.17313028211125797,0.0545699749807007,0.166090435570318,0.41733548469961895,0.750243221034136,0.0594583050851216,0.16353306337965398,11.1429283943662,16.0139374979897,1.54066044467453,0.217693521285265
1963-01-01,0.0741607248298659,1.1816811441597501,0.45557372181845,0.20273730345395602,2.33068505283097,214.80037040303398,9.2264399086758,5.155193747438441,6.71068822274616,0.354673777197877,0.816179429011685,11.3869287398935,0.6223693143245079,0.0475885607499275,0.312894283139375,0.7060494227076791,4.25978092742827,0.0175042031130384,0.0628603088435444,0.0544922676339554,11.132102404556,1.3371824480369499,0.0464362372338337,0.0287962703529243,2.00637393448409,0.6400018993602851,1.20576428366704,0.0549028806420059,0.40455200722745793,1.71052723402771,1.70687110343598,8.68983130048716,0.655940692451405,0.233128834355828,0.34370795377488694,0.363070334003774,0.37286700158716296,0.0965,0.0177198663945479,3.46626261502961,0.5547235458739879,4.27963090737334,0.760026253065736,0.141697901773639,0.236090768968603,1.4456748971800102,9.06675824175824,0.15702311241476002,0.33754550350409096,0.18971255986294,0.989528972412962,0.0608518566873813,0.32092602350155897,5.57904556794361,7.0316773766112,0.32179497175096805,0.23978318985836602,1.1908933461428701,4.71896552328537,3.4512034468264003,1.40769324233661,3.3593207763500397,1.16272698966781,0.31994058135785497,1.52591459651658,0.29845477688408,0.9103779249376701,35.323585313174895,0.0842171226281228,0.553699842251678,0.0323462914396889,1.27330336381956,0.094761255644781,0.290764139381605,1.6005283972076,1.53732265395733,0.293829626804263,0.216310968820977,0.009336401555510571,7.62392488830405,7.231306884480751,4.83033612449641,0.43335487921801796,0.0238247093920379,0.111385096733837,4.08651596861016,0.382635167024505,5.20437127448198,0.9560509456456551,0.10758416158622197,0.19933807009429,0.925178037117055,0.39586366280196994,7.52862132065642,1.1102086241349298,99.4646120941085,3.6988265679319703,0.0271592979884518,0.184026296640153,1.53774986256051,0.24751023507792602,0.152611793772769,1.89376545961003,0.11384839876434,0.034965708909009,5.9613358424214,1.87950931235422,0.23910303089093302,1.70450429079299,7.28160331853124,5.1112954882357595,0.0732183372013353,0.185877735291963,0.0651705761372355,0.159478697032516,0.44455405715162394,0.767637865706512,0.057990783252032996,0.17583313354111701,11.254853457595502,16.4827621458239,1.63928631875667,0.196997011607975
1964-01-01,0.0861736143685528,1.11174195966673,0.4623627285130721,0.213560349319029,2.55344179743567,207.615777107589,9.75907343064386,5.39100398806667,8.742075707950809,0.35420151079656603,0.7659579003009559,11.0536547171057,0.8182964809981659,0.0553035327237608,0.37432010100670704,0.69988434281605,5.262987915533981,0.0215752840324071,0.0538630256675842,0.0597841303865508,12.305370401034901,1.32574114244396,0.0455919871492016,0.0304969347206226,1.98649683547389,0.625646053941047,1.19441095097519,0.0539918430648874,0.43815185127222395,1.83414416196966,1.7301205443940402,9.14639293937068,0.783962150153835,0.22945280480555602,0.46555697271216495,0.421133978319756,0.39623316845486,0.0948532617933767,0.0166838805162368,3.3239301214085604,0.944133954215145,5.02418994390072,0.73226905113214,0.36328027510264,0.21930442428385702,1.5537644459521398,8.38728723404255,0.23375795501630803,0.38165034223662103,0.187476645620512,1.01758107377184,0.0719770530565485,0.316834996456215,6.16624075392534,6.927178635115331,0.308168699467371,0.229458182785688,1.1174101046798102,4.964723099195901,3.69663232323232,2.3496930211273996,3.6730350724756198,1.12764343944434,0.306554420336275,1.6006518621869499,0.397441171326733,0.397959618065445,37.5482898550725,0.0860497578381715,0.694261259269393,0.0319810921713042,1.5524108949416298,0.122642268647856,0.418299766017863,1.7366583620675098,1.90428975332104,0.319130755873525,0.272559457021315,0.0139417155115553,7.9876732480589006,12.4869466515324,5.069180010830049,0.473342633197125,0.0250715064650996,0.148274065783027,4.38232793471308,0.38356455234618003,5.43309565700528,0.9739738359406769,0.10996979323587,0.20453429269789103,1.07754661118458,0.428529013019529,7.80729158671717,1.2199841400983797,92.86086197199779,3.81176286896128,0.0115887965064851,0.208112402912228,1.5068473293769198,0.258106791194666,0.123389577920327,2.01111533449175,0.138107397615228,0.0452088827046094,6.332341922683621,2.03772525684378,0.209543339961613,1.8892028600868,7.88792163891657,4.865282037605009,0.0915477340410021,0.242241072851655,0.0794261142561127,0.153343276508552,0.618137980782379,0.8707898004186652,0.0636573882150053,0.13282478140235698,11.2658388888889,16.9681185789701,1.7101003681265199,0.20987045160061
1965-01-01,0.10128491249779,1.1660990427345501,0.525614966593989,0.20589092585307897,2.6564657384029102,185.203957461646,10.6223213909378,5.2521965333262495,6.55411858230495,0.36064112319570707,0.872305267763463,11.141655554871098,0.7947775610399641,0.0571149950842515,0.37406582828076795,0.676455225057641,5.64565194179349,0.0198412713749331,0.0623716890022061,0.0539867807341177,12.814001473727,1.31449396582626,0.0536730365077642,0.0321318134654908,1.9763475011905398,0.665524211218076,1.22218678580708,0.0707150570811478,0.531802609299987,1.8357649856392801,1.9819369808215999,9.31657600359066,1.05260823047415,0.22552969033488102,0.39906337800253494,0.434251904613617,0.32531277010401694,0.10617444806369901,0.0258016170866231,3.6822265041930096,0.742934857576385,5.54983706317549,0.9026413236584692,0.40564083238182,0.22031926463210103,1.99125355702521,8.79331632653061,0.232490806881102,0.41393081107706303,0.183267770645013,1.6538593703019597,0.0714675166223186,0.320430602532379,6.04003720954066,7.265879991263009,0.332527211250901,0.246241492545179,2.30594236483962,4.77284780870955,5.050530628170111,1.7035316032749,3.9129055348239796,1.21232849866139,0.258955529978312,1.58606129398411,0.44766131610101,0.5860240488407701,36.813803921568606,0.096613440504415,0.6809304052943361,0.035560486480701,1.48382371392723,0.163653883214492,0.404197875166003,1.7053551511016003,1.76870702830035,0.299438172282355,0.24950806764093303,0.0163751427150787,8.17405389560342,13.614497237569099,5.212262973672201,0.37762433516842403,0.0234216299614958,0.234674324514675,4.4074898043816395,0.39228089883778794,5.998909388348629,1.16312904234272,0.122457740831894,0.253210183095752,1.02169076058593,0.452354462253431,7.86205117196879,1.2889479968817399,85.4585851452474,4.13644965608734,0.0147335939603113,0.23089395060367998,0.871394520850559,0.46000842819578996,0.112573503350385,1.34094546610843,0.187616945386505,0.0430222466717007,6.61654428839525,2.22561019346008,0.2392780190841,2.41913016513851,8.09799371671533,5.18573195603087,0.0999102522494523,0.2341521419014,0.0772618998847029,0.147972291344408,0.541832886574386,0.8842807705319029,0.0785188852684163,0.146819968369846,11.4561595126228,17.4517252487095,2.04951872975533,0.21793393060468103
1966-01-01,0.107398880925452,1.3330554645866202,0.653388879644432,0.268941436867758,2.80689551696705,172.11995148574903,10.3280924384173,5.361724682623731,3.38439357597247,0.35561608249351895,1.1338611026396899,11.042019427975399,0.737779728753418,0.0423826477102961,0.410061862692137,0.7503749657001759,5.90543671471388,0.0195336585391838,0.071279195934418,0.0583256992271588,12.934918146448501,2.17213600284326,0.0504124579577399,0.0250107571076236,2.05328256441386,0.710891381561055,1.21898962330405,0.0866993256981814,0.604077119513119,1.87111962596946,2.12385765467471,10.4490116586529,1.13412986505624,0.22120010254708897,0.418059321025372,0.448236866835006,0.39631785769798705,0.09054129365868802,0.0321779019606222,3.73802242609582,0.6773578727298678,6.44405024461516,1.25119938789859,0.7021903401140099,0.181470373278707,2.16520985120015,9.59758024691358,0.30901468388564696,0.354693440362956,0.185709121717905,1.7768798879192702,0.0701079718186965,0.334081082390572,6.0650407278841305,7.65013038809633,0.33703950207159494,0.22708433159014602,3.20236576311945,5.23113645804486,5.1720182578927405,1.97713249739683,4.20626470588235,1.25024979046014,0.2724721370796,1.69910189800044,0.48088442233153,1.4577057054925902,34.8035250602734,0.0978924896871639,0.785832481110479,0.0338340614979899,1.3146288071066001,0.176835941344356,0.35772678141498604,1.77792525470874,1.71454198871716,0.37460540514616,0.25855585046343105,0.0170672190692009,8.32153181563217,16.1583315508021,5.23759258567211,0.450640157300082,0.0336842716777686,0.252017782898203,5.212731800484519,0.38894197263618796,5.90446372663029,1.22428171086434,0.134281407771234,0.23013877451483603,1.10048475869613,0.5060164105264021,7.9757047441684294,1.3270358605261001,78.62515342033409,4.38102251053189,0.0132475172947175,0.196436907394795,1.2787889276875,0.45385304151098,0.11784628962939801,0.3488047973531839,0.182061266321964,0.0443262095501787,6.45386099832816,2.40773570917425,0.23392664930975102,3.2423689517917698,9.29736416046677,5.3276200312199995,0.114427004765782,0.28909565456601,0.10128526647535101,0.14329629677873199,0.621833441068735,0.9946305363785369,0.0887523947354122,0.16045531829774498,11.3189607765995,18.1210730107855,1.9850922278841299,0.225433907776899
1967-01-01,0.123409531952439,1.3637463001081598,0.635888321424003,0.172101693676556,2.871099658945,210.77907157006302,10.955624798711801,5.4177367270534695,5.12466911145907,0.36543127702022604,1.4255278692126598,11.2172567535028,1.07382067937387,0.0522840763395114,0.449588421631886,0.751887373927161,6.638369161079369,0.0192168509975353,0.0625247533637653,0.0757341691422604,13.810354595336099,1.72119220840178,0.0536643989177558,0.0341630214057485,2.06817950203472,0.5741621469750179,1.24590132531754,0.08492475578632401,0.5165300118109399,1.9052795782434397,2.30696016289311,10.149300547591801,0.669786981437932,0.325059835121,0.380655100589558,0.46628838211140605,0.34208473030655195,0.0879708009184688,0.040883774860795995,4.4737302744994,0.728919773515772,6.21338658857288,1.39352967648382,1.82668632762937,0.183963142842634,2.24941398567126,9.97704057279236,0.38591875394653796,0.39304062360387,0.184231473162122,1.9586385567660098,0.058833711499529005,0.35248057946883393,5.7582422691532305,7.2693873238373605,0.33097386502508397,0.23200711778147398,2.05575516652651,5.65504728763631,4.9334174863388,2.1453137243050198,4.863557845619259,1.02644238787874,0.265284401104964,1.6423394450274,0.469971259405925,9.85021850818335,33.9120464484545,0.138866615537663,0.8439010284855409,0.039200700851827995,1.67136575188573,0.18906682045249698,0.636179595543916,1.91884866427033,1.8347643307867199,0.362187225638358,0.222606716179784,0.0186845837293563,8.47605463668979,15.276,5.00761352373261,0.49231601721751006,0.0318516273736957,0.245273582424349,5.10729497040459,0.402062133500637,6.475366413561719,1.21810198554338,0.16804129666284098,0.212900046184779,1.10244945478195,0.5554576460713101,8.10583401368455,1.3982872313094101,77.5023522050474,4.71631855487405,0.0117913586941429,0.191307004926329,4.90991129200685,0.17960536910548802,0.09743627265042999,1.54645934466019,0.227110386259006,0.0704353157420084,6.56082370128012,2.64722755876329,0.252904144488812,3.83934878904677,8.77002340259466,5.43460087436382,0.14254397952606698,0.36019948488991604,0.106722818606025,0.185602753419631,0.651325141951996,1.0321978649419001,0.0947795336452158,5.39992107014743,10.7841045544886,18.5983178821611,1.7761059108697,0.19546133715942202
1968-01-01,0.11514249751082599,1.51955127697956,0.663161119597985,0.28971809111152197,2.98177731636121,194.887490151749,11.2101677075527,5.711110104197981,5.50087464428641,0.4060769828466099,1.85482273300146,12.325687126277002,0.884672715210105,0.0551707091657443,0.50685035102828,0.856553523540682,7.11221440252304,0.0188949623309798,0.0724769081978534,0.0816017252842215,14.6326451986116,2.5491831769204,0.105120187318613,0.0356287803319577,2.24151900258162,0.60545199674633,1.30452474560893,0.0831236540859118,0.5937887296059841,1.90594780896344,2.71427664391515,10.9613147942099,0.86152126553801,0.31868482039397494,0.553387852502544,0.544401767613741,0.362315976682146,0.0979783776923514,0.0641008016882178,4.80930647361242,0.793754760091394,7.20089013889426,1.4903330688393899,3.46759084144328,0.21195334646355302,2.55366995909397,12.5049769585253,0.4249265224857,0.41309582482574103,0.18640860890269398,1.9399967353886798,0.0585443343216226,0.47829307848903796,5.9629155752127,7.916823830699589,0.35245749130318,0.253602319119105,2.12915841403473,6.11260997067449,4.92683624687834,2.126840278025,5.5665931566083895,1.00464882816067,0.267547567366427,1.6736248695026001,0.6624899361158879,15.3856029412215,36.5335179395563,0.146457314300425,0.826482914178437,0.0342542210597604,2.0722897044495,0.217388243576206,0.7991578293439608,1.94063700317633,2.0566239528656998,0.36772356513142496,0.32266563367329304,0.0218049439810381,8.920252219196321,18.5008442211055,4.90783668716568,0.544069366071086,0.0378402350696905,0.123978221139099,5.53919364567301,0.4489360627152029,6.717288904396371,1.40835063697619,0.18910365112531502,0.251022885508679,1.13878535927094,0.6584177620048579,8.548589913717919,1.47233578335682,75.96718198495891,5.06013278598186,0.0155828460359285,0.21337290071061302,5.40198740568556,-0.0200976407431498,0.145624843987564,2.69375049701789,0.24466076420626998,0.0464913959493374,6.593620281017059,2.93409753966508,0.271547714783541,4.0727303323517,9.81834107594619,5.93770157921089,0.129960641300215,0.49147825545093604,0.0998833372734842,0.18090997668940198,0.7424487933362758,1.09194714747786,0.111156995020898,6.80684126662542,10.993488228038599,19.0893891562783,1.7603128776228898,0.20376375932757101
1969-01-01,0.0865098566374047,1.5589675720986997,0.8018950310637629,0.48023402043060703,3.28816119970689,253.579113169635,11.600554350485199,6.00632517835173,6.175647801672469,0.38278990037694,2.01877245697716,12.8154496066362,1.1376644502393898,0.0707502575718404,0.580638451342212,0.909093360540364,7.8699328161673705,0.0218898681553801,0.19559115504511698,0.0899864277565906,14.618648611375301,4.985159170726179,0.10513300364671602,0.0452158083263134,2.34337515500796,0.7251495091234571,1.33933111761104,0.0813713524908466,0.638397835688776,2.01609564528352,2.7587986458037697,12.142974860278098,0.562697231914709,0.261133978038255,0.607096437238002,0.609573585495186,0.333192333563891,0.14475,0.0603371264638123,5.51428571428571,0.848935852965643,8.204342329931,1.5104662048305602,2.48213784913251,0.19841361781640102,2.90383384301686,9.065412026726062,0.503240858035639,0.42872765549519704,0.183143514664839,1.9659372327505003,0.0686514417995724,0.44629429314661206,6.0609139599152195,6.2207858621520495,0.351187328297386,0.298784281970412,2.36035789607218,6.3132944606414005,5.150624608967671,2.3096408965529904,6.33852316519986,1.08824627742317,0.28702330515756397,1.93416196871111,0.9311724388255559,17.394682403227698,39.092936296296294,0.132888862577342,0.903071919073305,0.0275271555727528,2.14500821557673,0.247159052613132,0.70414633095562,2.04798731828087,2.1608547319544,0.37216078618147996,0.36769589851789797,0.0337739489468809,9.00064816045741,14.9853365384615,5.147130698211191,0.551398097656707,0.0434763278093776,0.221358853135309,5.77539298080649,0.423921692555855,11.3627130315028,1.3908204711066399,0.205010204828508,0.21575986700897798,1.1687591824913302,0.6571574072037829,9.022079801402839,1.66858726116032,71.0987183172586,5.57990715343552,0.0161043599414477,0.20879715302491103,6.3040739626965,0.11888210016059698,0.411173751034029,3.5278604651162797,0.236840405606149,0.0476411225196635,6.665435015462119,2.89710186766242,0.35364237087714395,4.18567008182631,10.851792001879499,6.20828885140393,0.136947452018127,0.40644261610738597,0.11893516509599698,0.13277412346871,0.7787967432404879,1.1395512134789798,0.128957651286605,101.05166267860099,11.3426704063274,19.857945662309998,2.0020600763781,0.20117421770780802
